token	goto456_general	hit	baidu	scu	source_count	scope_v1_included	category	note
以便	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以免	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以前	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以及	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以后	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以外	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以後	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以故	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以期	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以来	1	0	1	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以至	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以至于	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
以致	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
们	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
任	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
任何	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
任凭	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
任务	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
企图	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
伙同	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
会	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
伟大	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
传说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
传闻	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
似乎	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
似的	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
但	1	1	1	0	3	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
但凡	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
但愿	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
但是	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何乐而不为	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何以	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何况	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何处	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何妨	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何尝	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何必	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何时	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何止	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何苦	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
何须	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
余外	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
作为	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
你	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
你们	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
你是	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
你的	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
使	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
使得	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
使用	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
例如	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
依	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
依据	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
依照	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
依靠	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
便于	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
促进	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
保持	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
俺	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
俺们	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倍加	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倍感	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倒不如	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倒不如说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倒是	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倘	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倘使	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倘或	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倘然	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
倘若	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
借	1	1	0	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
借以	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
借此	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
假使	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
假如	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
假若	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
偏偏	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
做到	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
偶尔	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
偶而	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
傥然	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
像	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
儿	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
允许	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
元／吨	0	1	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
充其极	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
充其量	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
充分	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
先不先	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
先后	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
先後	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
先生	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
光是	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全体	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全力	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全年	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全身心	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全部	1	0	1	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全都	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
全面	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
八成	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
公然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
兮	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
共同	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
共总	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
关于	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其一	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其中	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其二	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其他	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其余	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其后	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其它	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其实	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
其次	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
具体	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
具体地说	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
具体来说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
具体说来	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
具有	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
兼之	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
内	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再其次	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再则	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再有	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再次	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再者	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再者说	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
再说	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
冒	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
冲	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
决不	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
决定	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
决非	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
况且	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
准备	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
凑巧	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
凝神	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
几	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
几乎	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
几度	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
几时	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
几番	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
几经	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
凡	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
凡是	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
凭	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
凭借	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
出于	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
出去	0	0	1	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
出来	1	0	1	1	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
出现	0	0	1	0	1	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
分别	1	0	1	0	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
分头	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
分期分批	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
切不可	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
切切	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
切勿	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
切莫	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
则	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
则甚	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
刚好	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
刚巧	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
刚才	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
别	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
别人	1	0	0	1	2	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
别处	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
别是	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
别的	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
别管	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
别说	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
到	1	1	1	0	3	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
到了儿	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
到处	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
到头	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
到头来	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
到底	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
到目前为止	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
前后	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
前此	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
前者	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
前进	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
前面	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
加上	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
加之	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
加以	1	0	1	1	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
加入	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
加强	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
动不动	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
动辄	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
勃然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
匆匆	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
十分	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
千万千万	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
单单	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
单纯	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即	1	1	1	0	3	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即令	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即使	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即便	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即刻	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即如	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即将	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即或	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即是说	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
即若	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
却	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
却不	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
原来	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
去	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
又	1	1	1	0	3	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
又及	1	0	0	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
及	1	1	1	1	4	1	reference	自动生成；SCOPE v1 保留/纳入需方法审查
及其	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
及时	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
及至	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
双方	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
反之	1	1	1	1	4	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
反之亦然	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
反之则	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
反倒	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
反倒是	0	0	0	1	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
反应	0	0	1	0	1	0	reference	自动生成；SCOPE v1 保留/纳入需方法审查
